# fix.dat - generated by cifp_to_bluesky_navdata.py
# source: skymatrix CIFP  generated: 2026-05-20T06:36:03.651145Z
# BLUEPLAN_CIFP_INJECTED_CYCLE=260319
41.032414 -115.564878 ARAYI
32.766339 -114.701647 ARAZI
39.968328 -84.898772 ARBAS
48.624819 -93.008775 ARBBY
44.609453 -68.461650 ARBEC
34.145567 -86.266894 ARBEE
39.702744 -110.926658 ARBIH
45.577939 -94.183767 ARBKL
42.448308 -88.907558 ARBSS
40.966050 -71.798783 ARCAV
43.890042 -90.549772 ARCEE
38.799561 -109.579397 ARCHH
33.652825 -98.550136 ARCHR
36.737683 -114.917067 ARCOE
39.651619 -88.282975 ARCOL
44.865000 -104.030000 ARCOT
40.024000 -75.348244 ARCUM
34.541667 -117.101783 ARCUS
38.552372 -121.378331 ARDEN
42.091511 -83.428269 ARDES
32.285072 -96.937867 ARDIA
40.528894 -89.700433 ARDIE
33.152892 -87.715664 ARDIN
45.661664 -108.197394 ARDMO
45.045533 -95.697381 ARDUE
47.032981 -122.475806 ARDVK
44.441094 -84.628306 AREAA
35.608825 -113.230683 AREAF
42.870447 -92.938353 AREDA
34.687614 -91.575217 AREGE
38.797431 -76.863581 AREKE
39.657292 -106.824047 ARELL
39.660011 -106.794736 AREND
41.464261 -72.264561 ARENE
40.143739 -93.650561 ARENZ
41.066069 -95.822044 ARESE
30.147756 -85.663831 ARESS
31.568581 -81.963053 ARETY
31.550083 -81.809364 AREXY
